id,homestay_id,price,date,is_weekend,is_holiday,holiday_name,created_at
40001,110,320.51,2024-07-21,True,False,,2025-04-06 14:28:28.747449
40002,110,268.04,2024-07-22,False,False,,2025-04-06 14:28:28.747453
40003,110,260.57,2024-07-23,False,False,,2025-04-06 14:28:28.747454
40004,110,269.55,2024-07-24,False,False,,2025-04-06 14:28:28.747455
40005,110,257.01,2024-07-25,False,False,,2025-04-06 14:28:28.747456
40006,110,269.97,2024-07-26,False,False,,2025-04-06 14:28:28.747457
40007,110,310.33,2024-07-27,True,False,,2025-04-06 14:28:28.747458
40008,110,320.14,2024-07-28,True,False,,2025-04-06 14:28:28.747459
40009,110,268.82,2024-07-29,False,False,,2025-04-06 14:28:28.747460
40010,110,267.45,2024-07-30,False,False,,2025-04-06 14:28:28.747461
40011,110,261.31,2024-07-31,False,False,,2025-04-06 14:28:28.747462
40012,110,284.36,2024-08-01,False,False,,2025-04-06 14:28:28.747463
40013,110,280.03,2024-08-02,False,False,,2025-04-06 14:28:28.747463
40014,110,339.88,2024-08-03,True,False,,2025-04-06 14:28:28.747464
40015,110,324.7,2024-08-04,True,False,,2025-04-06 14:28:28.747465
40016,110,275.17,2024-08-05,False,False,,2025-04-06 14:28:28.747466
40017,110,277.41,2024-08-06,False,False,,2025-04-06 14:28:28.747467
40018,110,273.13,2024-08-07,False,False,,2025-04-06 14:28:28.747468
40019,110,278.59,2024-08-08,False,False,,2025-04-06 14:28:28.747469
40020,110,276.43,2024-08-09,False,False,,2025-04-06 14:28:28.747470
40021,110,328.62,2024-08-10,True,False,,2025-04-06 14:28:28.747471
40022,110,325.88,2024-08-11,True,False,,2025-04-06 14:28:28.747472
40023,110,272.24,2024-08-12,False,False,,2025-04-06 14:28:28.747473
40024,110,283.08,2024-08-13,False,False,,2025-04-06 14:28:28.747473
40025,110,270.2,2024-08-14,False,False,,2025-04-06 14:28:28.747474
40026,110,271.02,2024-08-15,False,False,,2025-04-06 14:28:28.747475
40027,110,284.32,2024-08-16,False,False,,2025-04-06 14:28:28.747476
40028,110,337.09,2024-08-17,True,False,,2025-04-06 14:28:28.747477
40029,110,334.85,2024-08-18,True,False,,2025-04-06 14:28:28.747478
40030,110,274.1,2024-08-19,False,False,,2025-04-06 14:28:28.747479
40031,110,273.85,2024-08-20,False,False,,2025-04-06 14:28:28.747480
40032,110,278.19,2024-08-21,False,False,,2025-04-06 14:28:28.747480
40033,110,277.54,2024-08-22,False,False,,2025-04-06 14:28:28.747481
40034,110,274.49,2024-08-23,False,False,,2025-04-06 14:28:28.747482
40035,110,327.5,2024-08-24,True,False,,2025-04-06 14:28:28.747483
40036,110,323.05,2024-08-25,True,False,,2025-04-06 14:28:28.747484
40037,110,283.89,2024-08-26,False,False,,2025-04-06 14:28:28.747485
40038,110,271.07,2024-08-27,False,False,,2025-04-06 14:28:28.747486
40039,110,275.06,2024-08-28,False,False,,2025-04-06 14:28:28.747486
40040,110,281.33,2024-08-29,False,False,,2025-04-06 14:28:28.747487
40041,110,280.59,2024-08-30,False,False,,2025-04-06 14:28:28.747488
40042,110,338.43,2024-08-31,True,False,,2025-04-06 14:28:28.747489
40043,110,428.36,2024-09-01,True,False,,2025-04-06 14:28:28.747490
40044,110,347.0,2024-09-02,False,False,,2025-04-06 14:28:28.747491
40045,110,345.79,2024-09-03,False,False,,2025-04-06 14:28:28.747491
40046,110,354.0,2024-09-04,False,False,,2025-04-06 14:28:28.747492
40047,110,349.1,2024-09-05,False,False,,2025-04-06 14:28:28.747493
40048,110,358.66,2024-09-06,False,False,,2025-04-06 14:28:28.747494
40049,110,432.13,2024-09-07,True,False,,2025-04-06 14:28:28.747495
40050,110,430.13,2024-09-08,True,False,,2025-04-06 14:28:28.747496
40051,110,356.87,2024-09-09,False,False,,2025-04-06 14:28:28.747497
40052,110,354.98,2024-09-10,False,False,,2025-04-06 14:28:28.747498
40053,110,340.69,2024-09-11,False,False,,2025-04-06 14:28:28.747499
40054,110,350.15,2024-09-12,False,False,,2025-04-06 14:28:28.747500
40055,110,355.95,2024-09-13,False,False,,2025-04-06 14:28:28.747500
40056,110,428.79,2024-09-14,True,False,,2025-04-06 14:28:28.747501
40057,110,413.77,2024-09-15,True,False,,2025-04-06 14:28:28.747502
40058,110,347.54,2024-09-16,False,False,,2025-04-06 14:28:28.747503
40059,110,357.31,2024-09-17,False,False,,2025-04-06 14:28:28.747504
40060,110,352.57,2024-09-18,False,False,,2025-04-06 14:28:28.747505
40061,110,342.72,2024-09-19,False,False,,2025-04-06 14:28:28.747505
40062,110,344.29,2024-09-20,False,False,,2025-04-06 14:28:28.747506
40063,110,418.16,2024-09-21,True,False,,2025-04-06 14:28:28.747507
40064,110,410.82,2024-09-22,True,False,,2025-04-06 14:28:28.747508
40065,110,346.07,2024-09-23,False,False,,2025-04-06 14:28:28.747509
40066,110,344.21,2024-09-24,False,False,,2025-04-06 14:28:28.747510
40067,110,351.34,2024-09-25,False,False,,2025-04-06 14:28:28.747511
40068,110,349.44,2024-09-26,False,False,,2025-04-06 14:28:28.747512
40069,110,345.74,2024-09-27,False,False,,2025-04-06 14:28:28.747512
40070,110,411.99,2024-09-28,True,False,,2025-04-06 14:28:28.747513
40071,110,411.01,2024-09-29,True,False,,2025-04-06 14:28:28.747514
40072,110,344.06,2024-09-30,False,False,,2025-04-06 14:28:28.747515
40073,110,366.84,2024-10-01,False,False,,2025-04-06 14:28:28.747516
40074,110,357.81,2024-10-02,False,False,,2025-04-06 14:28:28.747517
40075,110,369.53,2024-10-03,False,False,,2025-04-06 14:28:28.747518
40076,110,357.24,2024-10-04,False,False,,2025-04-06 14:28:28.747518
40077,110,446.7,2024-10-05,True,False,,2025-04-06 14:28:28.747519
40078,110,443.92,2024-10-06,True,False,,2025-04-06 14:28:28.747520
40079,110,360.47,2024-10-07,False,False,,2025-04-06 14:28:28.747521
40080,110,375.14,2024-10-08,False,False,,2025-04-06 14:28:28.747522
40081,110,358.45,2024-10-09,False,False,,2025-04-06 14:28:28.747523
40082,110,370.74,2024-10-10,False,False,,2025-04-06 14:28:28.747524
40083,110,357.38,2024-10-11,False,False,,2025-04-06 14:28:28.747524
40084,110,429.27,2024-10-12,True,False,,2025-04-06 14:28:28.747525
40085,110,436.41,2024-10-13,True,False,,2025-04-06 14:28:28.747526
40086,110,365.78,2024-10-14,False,False,,2025-04-06 14:28:28.747527
40087,110,357.82,2024-10-15,False,False,,2025-04-06 14:28:28.747528
40088,110,368.6,2024-10-16,False,False,,2025-04-06 14:28:28.747529
40089,110,362.98,2024-10-17,False,False,,2025-04-06 14:28:28.747530
40090,110,354.13,2024-10-18,False,False,,2025-04-06 14:28:28.747530
40091,110,444.99,2024-10-19,True,False,,2025-04-06 14:28:28.747531
40092,110,439.25,2024-10-20,True,False,,2025-04-06 14:28:28.747532
40093,110,374.22,2024-10-21,False,False,,2025-04-06 14:28:28.747533
40094,110,357.08,2024-10-22,False,False,,2025-04-06 14:28:28.747534
40095,110,357.61,2024-10-23,False,False,,2025-04-06 14:28:28.747535
40096,110,355.2,2024-10-24,False,False,,2025-04-06 14:28:28.747536
40097,110,373.25,2024-10-25,False,False,,2025-04-06 14:28:28.747536
40098,110,447.64,2024-10-26,True,False,,2025-04-06 14:28:28.747554
40099,110,444.34,2024-10-27,True,False,,2025-04-06 14:28:28.747568
40100,110,372.22,2024-10-28,False,False,,2025-04-06 14:28:28.747572
40101,110,369.09,2024-10-29,False,False,,2025-04-06 14:28:28.747574
40102,110,373.27,2024-10-30,False,False,,2025-04-06 14:28:28.747577
40103,110,357.51,2024-10-31,False,False,,2025-04-06 14:28:28.747579
40104,110,321.77,2024-11-01,False,False,,2025-04-06 14:28:28.747642
40105,110,396.52,2024-11-02,True,False,,2025-04-06 14:28:28.747646
40106,110,387.69,2024-11-03,True,False,,2025-04-06 14:28:28.747664
40107,110,312.24,2024-11-04,False,False,,2025-04-06 14:28:28.747673
40108,110,322.9,2024-11-05,False,False,,2025-04-06 14:28:28.747676
40109,110,314.17,2024-11-06,False,False,,2025-04-06 14:28:28.747679
40110,110,320.89,2024-11-07,False,False,,2025-04-06 14:28:28.747696
40111,110,317.15,2024-11-08,False,False,,2025-04-06 14:28:28.747712
40112,110,390.81,2024-11-09,True,False,,2025-04-06 14:28:28.747715
40113,110,391.93,2024-11-10,True,False,,2025-04-06 14:28:28.747717
40114,110,319.77,2024-11-11,False,False,,2025-04-06 14:28:28.747718
40115,110,320.33,2024-11-12,False,False,,2025-04-06 14:28:28.747719
40116,110,320.54,2024-11-13,False,False,,2025-04-06 14:28:28.747720
40117,110,314.37,2024-11-14,False,False,,2025-04-06 14:28:28.747721
40118,110,317.9,2024-11-15,False,False,,2025-04-06 14:28:28.747722
40119,110,384.99,2024-11-16,True,False,,2025-04-06 14:28:28.747723
40120,110,392.63,2024-11-17,True,False,,2025-04-06 14:28:28.747724
40121,110,320.45,2024-11-18,False,False,,2025-04-06 14:28:28.747729
40122,110,314.35,2024-11-19,False,False,,2025-04-06 14:28:28.747732
40123,110,316.15,2024-11-20,False,False,,2025-04-06 14:28:28.747733
40124,110,321.41,2024-11-21,False,False,,2025-04-06 14:28:28.747734
40125,110,323.57,2024-11-22,False,False,,2025-04-06 14:28:28.747735
40126,110,375.42,2024-11-23,True,False,,2025-04-06 14:28:28.747736
40127,110,385.41,2024-11-24,True,False,,2025-04-06 14:28:28.747737
40128,110,319.99,2024-11-25,False,False,,2025-04-06 14:28:28.747738
40129,110,319.31,2024-11-26,False,False,,2025-04-06 14:28:28.747739
40130,110,316.62,2024-11-27,False,False,,2025-04-06 14:28:28.747740
40131,110,312.94,2024-11-28,False,False,,2025-04-06 14:28:28.747741
40132,110,316.53,2024-11-29,False,False,,2025-04-06 14:28:28.747742
40133,110,390.57,2024-11-30,True,False,,2025-04-06 14:28:28.747742
40134,110,323.16,2024-12-01,True,False,,2025-04-06 14:28:28.747743
40135,110,258.57,2024-12-02,False,False,,2025-04-06 14:28:28.747744
40136,110,267.93,2024-12-03,False,False,,2025-04-06 14:28:28.747745
40137,110,269.79,2024-12-04,False,False,,2025-04-06 14:28:28.747746
40138,110,257.65,2024-12-05,False,False,,2025-04-06 14:28:28.747747
40139,110,270.65,2024-12-06,False,False,,2025-04-06 14:28:28.747748
40140,110,309.39,2024-12-07,True,False,,2025-04-06 14:28:28.747749
40141,110,322.2,2024-12-08,True,False,,2025-04-06 14:28:28.747750
40142,110,262.5,2024-12-09,False,False,,2025-04-06 14:28:28.747751
40143,110,268.9,2024-12-10,False,False,,2025-04-06 14:28:28.747752
40144,110,260.55,2024-12-11,False,False,,2025-04-06 14:28:28.747753
40145,110,259.34,2024-12-12,False,False,,2025-04-06 14:28:28.747754
40146,110,267.13,2024-12-13,False,False,,2025-04-06 14:28:28.747755
40147,110,306.19,2024-12-14,True,False,,2025-04-06 14:28:28.747756
40148,110,318.97,2024-12-15,True,False,,2025-04-06 14:28:28.747757
40149,110,260.25,2024-12-16,False,False,,2025-04-06 14:28:28.747757
40150,110,267.1,2024-12-17,False,False,,2025-04-06 14:28:28.747758
40151,110,263.12,2024-12-18,False,False,,2025-04-06 14:28:28.747763
40152,110,261.11,2024-12-19,False,False,,2025-04-06 14:28:28.747766
40153,110,262.38,2024-12-20,False,False,,2025-04-06 14:28:28.747767
40154,110,324.18,2024-12-21,True,False,,2025-04-06 14:28:28.747768
40155,110,305.96,2024-12-22,True,False,,2025-04-06 14:28:28.747773
40156,110,258.78,2024-12-23,False,False,,2025-04-06 14:28:28.747774
40157,110,261.56,2024-12-24,False,False,,2025-04-06 14:28:28.747775
40158,110,257.58,2024-12-25,False,False,,2025-04-06 14:28:28.747776
40159,110,269.17,2024-12-26,False,False,,2025-04-06 14:28:28.747785
