id,homestay_id,price,date,is_weekend,is_holiday,holiday_name,created_at
10001,28,415.17,2024-08-02,False,False,,2025-04-06 14:28:26.712773
10002,28,497.66,2024-08-03,True,False,,2025-04-06 14:28:26.712776
10003,28,485.25,2024-08-04,True,False,,2025-04-06 14:28:26.712777
10004,28,399.8,2024-08-05,False,False,,2025-04-06 14:28:26.712778
10005,28,413.39,2024-08-06,False,False,,2025-04-06 14:28:26.712778
10006,28,413.79,2024-08-07,False,False,,2025-04-06 14:28:26.712779
10007,28,407.69,2024-08-08,False,False,,2025-04-06 14:28:26.712780
10008,28,412.45,2024-08-09,False,False,,2025-04-06 14:28:26.712781
10009,28,480.82,2024-08-10,True,False,,2025-04-06 14:28:26.712782
10010,28,483.36,2024-08-11,True,False,,2025-04-06 14:28:26.712783
10011,28,413.76,2024-08-12,False,False,,2025-04-06 14:28:26.712783
10012,28,397.34,2024-08-13,False,False,,2025-04-06 14:28:26.712784
10013,28,412.72,2024-08-14,False,False,,2025-04-06 14:28:26.712785
10014,28,413.65,2024-08-15,False,False,,2025-04-06 14:28:26.712786
10015,28,407.86,2024-08-16,False,False,,2025-04-06 14:28:26.712787
10016,28,480.36,2024-08-17,True,False,,2025-04-06 14:28:26.712787
10017,28,487.02,2024-08-18,True,False,,2025-04-06 14:28:26.712788
10018,28,416.02,2024-08-19,False,False,,2025-04-06 14:28:26.712789
10019,28,397.74,2024-08-20,False,False,,2025-04-06 14:28:26.712790
10020,28,399.38,2024-08-21,False,False,,2025-04-06 14:28:26.712791
10021,28,404.33,2024-08-22,False,False,,2025-04-06 14:28:26.712791
10022,28,400.77,2024-08-23,False,False,,2025-04-06 14:28:26.712792
10023,28,476.67,2024-08-24,True,False,,2025-04-06 14:28:26.712793
10024,28,499.41,2024-08-25,True,False,,2025-04-06 14:28:26.712794
10025,28,406.7,2024-08-26,False,False,,2025-04-06 14:28:26.712795
10026,28,401.59,2024-08-27,False,False,,2025-04-06 14:28:26.712795
10027,28,415.45,2024-08-28,False,False,,2025-04-06 14:28:26.712796
10028,28,417.72,2024-08-29,False,False,,2025-04-06 14:28:26.712797
10029,28,406.77,2024-08-30,False,False,,2025-04-06 14:28:26.712798
10030,28,481.81,2024-08-31,True,False,,2025-04-06 14:28:26.712798
10031,28,633.16,2024-09-01,True,False,,2025-04-06 14:28:26.712799
10032,28,501.53,2024-09-02,False,False,,2025-04-06 14:28:26.712800
10033,28,514.03,2024-09-03,False,False,,2025-04-06 14:28:26.712801
10034,28,514.43,2024-09-04,False,False,,2025-04-06 14:28:26.712802
10035,28,507.71,2024-09-05,False,False,,2025-04-06 14:28:26.712802
10036,28,522.25,2024-09-06,False,False,,2025-04-06 14:28:26.712803
10037,28,629.82,2024-09-07,True,False,,2025-04-06 14:28:26.712804
10038,28,619.67,2024-09-08,True,False,,2025-04-06 14:28:26.712805
10039,28,516.95,2024-09-09,False,False,,2025-04-06 14:28:26.712806
10040,28,514.35,2024-09-10,False,False,,2025-04-06 14:28:26.712806
10041,28,518.4,2024-09-11,False,False,,2025-04-06 14:28:26.712807
10042,28,522.59,2024-09-12,False,False,,2025-04-06 14:28:26.712808
10043,28,501.81,2024-09-13,False,False,,2025-04-06 14:28:26.712809
10044,28,617.87,2024-09-14,True,False,,2025-04-06 14:28:26.712810
10045,28,632.55,2024-09-15,True,False,,2025-04-06 14:28:26.712811
10046,28,507.58,2024-09-16,False,False,,2025-04-06 14:28:26.712811
10047,28,502.15,2024-09-17,False,False,,2025-04-06 14:28:26.712812
10048,28,518.42,2024-09-18,False,False,,2025-04-06 14:28:26.712813
10049,28,520.65,2024-09-19,False,False,,2025-04-06 14:28:26.712814
10050,28,522.17,2024-09-20,False,False,,2025-04-06 14:28:26.712814
10051,28,625.84,2024-09-21,True,False,,2025-04-06 14:28:26.712815
10052,28,608.19,2024-09-22,True,False,,2025-04-06 14:28:26.712816
10053,28,527.02,2024-09-23,False,False,,2025-04-06 14:28:26.712817
10054,28,521.5,2024-09-24,False,False,,2025-04-06 14:28:26.712818
10055,28,517.36,2024-09-25,False,False,,2025-04-06 14:28:26.712818
10056,28,500.27,2024-09-26,False,False,,2025-04-06 14:28:26.712819
10057,28,508.35,2024-09-27,False,False,,2025-04-06 14:28:26.712820
10058,28,608.75,2024-09-28,True,False,,2025-04-06 14:28:26.712821
10059,28,630.18,2024-09-29,True,False,,2025-04-06 14:28:26.712821
10060,28,502.41,2024-09-30,False,False,,2025-04-06 14:28:26.712822
10061,28,542.24,2024-10-01,False,False,,2025-04-06 14:28:26.712823
10062,28,535.7,2024-10-02,False,False,,2025-04-06 14:28:26.712824
10063,28,519.81,2024-10-03,False,False,,2025-04-06 14:28:26.712825
10064,28,542.99,2024-10-04,False,False,,2025-04-06 14:28:26.712825
10065,28,636.9,2024-10-05,True,False,,2025-04-06 14:28:26.712826
10066,28,642.96,2024-10-06,True,False,,2025-04-06 14:28:26.712827
10067,28,542.7,2024-10-07,False,False,,2025-04-06 14:28:26.712828
10068,28,522.01,2024-10-08,False,False,,2025-04-06 14:28:26.712828
10069,28,540.01,2024-10-09,False,False,,2025-04-06 14:28:26.712829
10070,28,548.76,2024-10-10,False,False,,2025-04-06 14:28:26.712830
10071,28,517.99,2024-10-11,False,False,,2025-04-06 14:28:26.712831
10072,28,624.72,2024-10-12,True,False,,2025-04-06 14:28:26.712832
10073,28,636.88,2024-10-13,True,False,,2025-04-06 14:28:26.712832
10074,28,536.54,2024-10-14,False,False,,2025-04-06 14:28:26.712833
10075,28,523.36,2024-10-15,False,False,,2025-04-06 14:28:26.712834
10076,28,545.12,2024-10-16,False,False,,2025-04-06 14:28:26.712835
10077,28,521.63,2024-10-17,False,False,,2025-04-06 14:28:26.712835
10078,28,525.08,2024-10-18,False,False,,2025-04-06 14:28:26.712836
10079,28,642.69,2024-10-19,True,False,,2025-04-06 14:28:26.712837
10080,28,648.36,2024-10-20,True,False,,2025-04-06 14:28:26.712838
10081,28,523.82,2024-10-21,False,False,,2025-04-06 14:28:26.712838
10082,28,521.37,2024-10-22,False,False,,2025-04-06 14:28:26.712839
10083,28,522.2,2024-10-23,False,False,,2025-04-06 14:28:26.712840
10084,28,547.95,2024-10-24,False,False,,2025-04-06 14:28:26.712841
10085,28,535.84,2024-10-25,False,False,,2025-04-06 14:28:26.712842
